0.029701,0.0066484,0.005704,0.012891,0.007882,0.016426,0.010798,0.015721,0.0023614,0.0054348,0.0069311,0.013878,0.0037357,0.0093732,0.0091744,0.006498,0.0069944,0.013821,0.0015622,0.0027616,0.0055239,0.0034155,0.0040165,0.0031741,0.0052857,0.0011116,0.0027623,0.0037551,0.00079207,0.0025015,0.013824,0.0084585,0.0038009,0.015368,0.0071016,0.013145,0.0096534,0.017446,0.0027306,0.0045207,0.0083532,0.0083984,0.0057421,0.0069679,0.040455,0.032214,0.0090911,0.021386,0.0054503,0.0084682,0.012656,0.0053218,0.0009257,0.010325,0.026159,0.045837,0.007383,0.017397,0.009175,0.0082861,0.011688,0.0073488,0.0034924,0.0099277,0.0091485,0.0099929,0.039832,0.029736,0.00058034,0.0050087,0.013448,0.011862,0.0034698,0.015974,0.018381,0.017947,0.024748,0.030052,0.0036202,0.0078575,0.0021445,0.0014796,0.00083145,0.0021651,0.0045872,0.011129,0.00054806,0.0041179,0.012156,0.009918,0.0045904,0.0024369,0.0026357,0.0040908,0.0071338,0.0098593,0.004125,0.0085346,0.010496,0.016229
0.029,0.0064835,0.005668,0.012725,0.0077707,0.016707,0.010749,0.015843,0.0023069,0.0055048,0.0069738,0.013779,0.0038469,0.0092352,0.009369,0.0067248,0.0070205,0.01424,0.0015669,0.0028311,0.0054305,0.0033899,0.0040793,0.0030833,0.0051066,0.0010625,0.0028055,0.0037676,0.00075531,0.0025258,0.013821,0.0084076,0.003756,0.014982,0.0068944,0.013143,0.0095162,0.017293,0.0027031,0.0046234,0.0084978,0.0084293,0.005789,0.0067216,0.039964,0.03254,0.0090438,0.021081,0.0054062,0.0086649,0.012671,0.0053889,0.00092237,0.010291,0.026115,0.046899,0.0072465,0.017613,0.0092083,0.0083372,0.011688,0.0072215,0.0035365,0.0096545,0.0090086,0.01022,0.038805,0.029669,0.00064201,0.0050791,0.013492,0.01227,0.003541,0.015892,0.018103,0.018307,0.024819,0.030931,0.0034328,0.0081035,0.0020476,0.0014645,0.00081675,0.0021078,0.0045325,0.011065,0.00062793,0.0042444,0.012021,0.0098868,0.0045683,0.0024343,0.002682,0.0040665,0.0071735,0.010092,0.0042022,0.0088774,0.010286,0.016066
0.029362,0.00647,0.0054679,0.011923,0.0077843,0.016983,0.010025,0.017423,0.0024244,0.0054852,0.0067484,0.014363,0.0037031,0.0091158,0.0093479,0.0070553,0.0063329,0.016015,0.001626,0.0029777,0.0052168,0.0032739,0.004086,0.0028827,0.0048203,0.0013642,0.0025146,0.0040355,0.00081565,0.0025401,0.013102,0.0085323,0.0037185,0.014653,0.0071817,0.013278,0.0086094,0.018239,0.0026921,0.0044344,0.0083055,0.0086706,0.0054982,0.0067425,0.041277,0.031441,0.0079327,0.02167,0.0050708,0.0080158,0.012324,0.0054881,0.001046,0.0097474,0.024742,0.048749,0.0067585,0.019308,0.0091099,0.0082657,0.011258,0.0067686,0.0032341,0.0090184,0.0088024,0.010297,0.036325,0.031305,0.00067852,0.0047752,0.013672,0.012856,0.0037132,0.015653,0.018875,0.019703,0.023013,0.031103,0.0036283,0.0082075,0.0021537,0.0014698,0.00082871,0.0020195,0.0043751,0.013094,0.00060313,0.0048874,0.012121,0.0092506,0.0045757,0.0024665,0.002666,0.0039381,0.0068351,0.010793,0.0038129,0.0096869,0.0095907,0.015163
0.025113,0.0059121,0.0044605,0.011016,0.0080221,0.018018,0.0092945,0.019635,0.0018384,0.0041606,0.0058508,0.015238,0.0034686,0.0083371,0.01011,0.0076202,0.0059094,0.017694,0.0012056,0.0022954,0.0033486,0.0029268,0.0035389,0.0022175,0.003785,0.0013848,0.0020314,0.0042509,0.00066587,0.0019087,0.011614,0.0082964,0.0029716,0.014572,0.0083633,0.014013,0.0077078,0.020715,0.0017929,0.0035754,0.0078208,0.0093173,0.0051939,0.0072825,0.050566,0.032962,0.0090912,0.026785,0.0036671,0.0062058,0.011442,0.0055985,0.001624,0.0094393,0.02418,0.050543,0.0067834,0.022647,0.0076216,0.0078132,0.0090629,0.0060279,0.0030122,0.0076051,0.0091581,0.01075,0.036933,0.03426,0.00066242,0.0036409,0.01469,0.013707,0.0046845,0.016233,0.023093,0.024764,0.026373,0.036578,0.0037415,0.0080862,0.001542,0.0012814,0.0007603,0.0015185,0.003308,0.010019,0.00061279,0.0045294,0.0098032,0.006041,0.0032473,0.0018921,0.0020479,0.0028744,0.0052642,0.010888,0.0031012,0.0094441,0.005704,0.011593
0.025468,0.0060927,0.0038481,0.010584,0.0082058,0.016246,0.010189,0.019903,0.0016629,0.0034597,0.005821,0.015939,0.0030792,0.0078229,0.010576,0.0070478,0.0064591,0.018553,0.0011634,0.0020372,0.0032155,0.0028796,0.0031098,0.0019503,0.0035764,0.0012589,0.001955,0.0041189,0.00068114,0.001652,0.010769,0.0079834,0.0025022,0.013189,0.0080101,0.012634,0.0079224,0.02073,0.0016856,0.0030463,0.0081009,0.010259,0.004418,0.0071786,0.052515,0.030903,0.010119,0.029049,0.0038081,0.0057044,0.011392,0.0055697,0.0011352,0.0090787,0.023937,0.048071,0.0069022,0.023094,0.0075364,0.0075231,0.0096949,0.006539,0.0024364,0.007426,0.0096957,0.010749,0.038995,0.035828,0.00064982,0.0034441,0.015262,0.015663,0.0041307,0.017214,0.02401,0.022868,0.029911,0.040443,0.0039812,0.0081893,0.0014484,0.0012605,0.00072733,0.0014124,0.0035302,0.0090897,0.00058641,0.0045605,0.0093512,0.0056057,0.0029179,0.0017099,0.0017436,0.0025445,0.00506,0.0097239,0.0030831,0.0091202,0.0056605,0.01041
0.029222,0.0061486,0.0058376,0.012654,0.0080143,0.016239,0.010311,0.016212,0.0021922,0.0050645,0.0065261,0.014071,0.0039202,0.0092853,0.0093674,0.0065029,0.006413,0.014661,0.0015328,0.0027818,0.0056256,0.0034257,0.0044206,0.0031929,0.005272,0.001152,0.002796,0.0039112,0.00081585,0.0025878,0.013399,0.008567,0.0037748,0.015152,0.0070472,0.012902,0.0091469,0.018225,0.0025335,0.0044736,0.0084617,0.0085089,0.006113,0.0068875,0.041491,0.031638,0.0083013,0.022618,0.005142,0.0079852,0.012616,0.0053858,0.0010298,0.010405,0.026406,0.046136,0.0072954,0.01853,0.0091825,0.0081656,0.010961,0.0066457,0.0034593,0.009337,0.0084546,0.0099104,0.037921,0.029711,0.00062902,0.0046119,0.013625,0.013088,0.0039073,0.016718,0.019445,0.019163,0.02523,0.031452,0.0036875,0.0082884,0.0020163,0.0014003,0.00083072,0.0020429,0.004462,0.010796,0.00059023,0.0042234,0.01164,0.0092963,0.0044089,0.0024689,0.002701,0.0040728,0.0069929,0.00986,0.0040308,0.0086543,0.0099473,0.015645
0.028569,0.0061856,0.0056507,0.012536,0.0079097,0.016283,0.010477,0.015968,0.0021698,0.0052291,0.0065011,0.014145,0.0036953,0.0093088,0.0093903,0.0065498,0.0068513,0.014955,0.0014952,0.0027944,0.0054782,0.0034563,0.0042396,0.00312,0.0051443,0.001076,0.0028266,0.0039115,0.00096856,0.0025706,0.01298,0.0083832,0.0037313,0.015299,0.0070106,0.013116,0.0093979,0.018078,0.0025093,0.0045153,0.008074,0.0083516,0.0058164,0.0068595,0.040164,0.032163,0.0088599,0.022216,0.0050015,0.0081644,0.012386,0.0054605,0.0010008,0.010343,0.026153,0.046671,0.0072705,0.018047,0.0090129,0.008167,0.011014,0.0070031,0.0034728,0.0095104,0.0085646,0.011906,0.039245,0.030301,0.00064233,0.0049047,0.013179,0.012701,0.0037914,0.016431,0.018707,0.018822,0.025567,0.031254,0.0036226,0.0081676,0.001903,0.0014294,0.00073843,0.00203,0.0042099,0.010991,0.00059492,0.0041872,0.011687,0.0094074,0.0044533,0.0025289,0.0025738,0.0040468,0.0070859,0.0098891,0.004184,0.0086898,0.0099334,0.01597
0.029023,0.0061652,0.005733,0.012384,0.0079299,0.016569,0.010373,0.015921,0.0021899,0.0050844,0.0064488,0.013909,0.0039307,0.0091738,0.0092209,0.0064174,0.0066489,0.014731,0.0014629,0.002747,0.0054658,0.0034433,0.0041861,0.0031265,0.005265,0.0012408,0.0027639,0.0039514,0.00074148,0.0025343,0.013438,0.0083847,0.0038134,0.015369,0.007253,0.013132,0.0095377,0.018231,0.0025657,0.0044533,0.0082912,0.0084882,0.0056941,0.0067775,0.040876,0.031947,0.008741,0.021948,0.0051364,0.0081444,0.012479,0.005398,0.0010244,0.010154,0.026036,0.047469,0.0073314,0.018209,0.0089712,0.0081262,0.011077,0.0067863,0.0034251,0.0095301,0.0085064,0.010087,0.038572,0.031273,0.00060473,0.0049413,0.013322,0.012778,0.0038279,0.016238,0.018947,0.018867,0.02503,0.031369,0.0034847,0.0081664,0.001934,0.0014635,0.0008475,0.0020137,0.0043027,0.01111,0.00060787,0.0041083,0.011885,0.0094153,0.0043159,0.002513,0.0027439,0.0039747,0.0070366,0.010102,0.0041773,0.0088445,0.0098281,0.015742
0.028993,0.0059391,0.0055377,0.011807,0.0086186,0.016078,0.010047,0.016286,0.0020971,0.0049495,0.0063046,0.014174,0.0037272,0.0089325,0.0098531,0.0065239,0.0061718,0.014779,0.0014108,0.0027671,0.0052378,0.0033623,0.0041733,0.0030171,0.0053695,0.0014213,0.0027741,0.0042098,0.00072919,0.0025072,0.012612,0.0082735,0.0037208,0.015043,0.0078628,0.01296,0.0088118,0.017902,0.002426,0.0044135,0.0091048,0.0088078,0.0059171,0.0072757,0.044505,0.031095,0.0086848,0.022661,0.0048108,0.0078378,0.012226,0.0054402,0.001108,0.010052,0.02555,0.047594,0.0073401,0.018474,0.0090833,0.0084516,0.010915,0.0064177,0.0035601,0.0089128,0.0088896,0.010054,0.03811,0.029856,0.00068627,0.0045451,0.013787,0.012568,0.003965,0.016201,0.019914,0.019267,0.024754,0.031792,0.0034951,0.0083257,0.0018749,0.0013905,0.00083709,0.0019074,0.0042615,0.011354,0.00059345,0.0041837,0.012446,0.0090723,0.0042939,0.002538,0.0027166,0.0038832,0.0068754,0.010377,0.003961,0.0090404,0.0092858,0.015249
0.028482,0.0058146,0.0055671,0.011615,0.0078687,0.016702,0.009809,0.018262,0.0021968,0.0051174,0.0058967,0.01347,0.0036693,0.008584,0.0086412,0.0067043,0.0056962,0.015738,0.0014379,0.0029121,0.004482,0.0031245,0.0037497,0.0027586,0.0043653,0.0012233,0.0023288,0.0043772,0.00065129,0.002459,0.012545,0.0081558,0.0038273,0.014912,0.0071693,0.013325,0.0085596,0.019429,0.0024743,0.0046225,0.0084832,0.0083405,0.0057817,0.0069258,0.042393,0.031806,0.0080573,0.02414,0.0049487,0.0077985,0.01163,0.0052675,0.0010868,0.0094182,0.024242,0.049156,0.0070402,0.019955,0.0091379,0.0083235,0.0099466,0.0059466,0.0033001,0.0085359,0.0081434,0.010267,0.035439,0.031798,0.00065469,0.0046604,0.014503,0.012683,0.0040476,0.016613,0.02058,0.021451,0.024729,0.03816,0.003752,0.0086435,0.001976,0.0013756,0.00082062,0.0019108,0.004051,0.011217,0.00057313,0.0049923,0.011527,0.0087743,0.0040289,0.0024058,0.0025089,0.0037475,0.0062852,0.010626,0.0036585,0.0096436,0.0090059,0.014365
0.024942,0.0055937,0.0044995,0.010397,0.007678,0.016026,0.0095074,0.020061,0.0016243,0.0038003,0.005424,0.014485,0.0034793,0.0079073,0.009704,0.0069179,0.0055937,0.017278,0.0012417,0.0021891,0.0032513,0.002902,0.0032165,0.0019873,0.0034773,0.0012888,0.0019578,0.0041483,0.00059167,0.0016951,0.010837,0.0083581,0.0030088,0.013741,0.0079919,0.012999,0.0079971,0.020893,0.0017219,0.0034236,0.0075515,0.010067,0.0052595,0.0071237,0.0491,0.031788,0.0089216,0.029257,0.0034649,0.0060177,0.011047,0.0055537,0.0016761,0.0090828,0.024652,0.049422,0.0067574,0.02229,0.0076983,0.007566,0.0093679,0.0057542,0.0029446,0.007619,0.0090075,0.009991,0.036753,0.034477,0.00060937,0.0036588,0.01516,0.014694,0.0051023,0.016803,0.025122,0.024602,0.027648,0.046888,0.0037892,0.0084728,0.0015018,0.0012777,0.0008079,0.0014723,0.0032997,0.0097335,0.00056022,0.0046659,0.0092362,0.0061788,0.002902,0.0019225,0.0019408,0.002733,0.0050047,0.01017,0.0031785,0.009204,0.005958,0.011656
0.0217,0.0056955,0.0031823,0.009863,0.0071643,0.015106,0.0091995,0.020035,0.0013716,0.0030857,0.005207,0.015768,0.0028481,0.008356,0.010527,0.0067419,0.0060596,0.019291,0.0010415,0.0019038,0.0026278,0.0028474,0.0027133,0.0017913,0.0032358,0.0011631,0.0018413,0.0039925,0.00054057,0.0014223,0.0095267,0.0084873,0.0022901,0.0134,0.0083323,0.012224,0.0083025,0.022533,0.0014994,0.0029739,0.0069538,0.011034,0.0040029,0.007593,0.04857,0.032473,0.0098999,0.031144,0.003347,0.0056517,0.010969,0.0058219,0.0010992,0.0092474,0.026547,0.050855,0.0068941,0.023815,0.0079724,0.0076076,0.008479,0.0061784,0.002336,0.0079022,0.0093009,0.009212,0.036395,0.035128,0.00057462,0.0032629,0.01534,0.017115,0.0040293,0.018833,0.026636,0.023932,0.028984,0.049436,0.0037632,0.0085234,0.0012125,0.0012604,0.00060658,0.0013612,0.0032233,0.009344,0.00052042,0.0045643,0.0089028,0.0052425,0.0025229,0.0017801,0.001521,0.0025208,0.0049833,0.0096817,0.0029864,0.0093398,0.0051334,0.010544
0.027881,0.0058534,0.0055361,0.01189,0.0079925,0.016401,0.0099843,0.018416,0.0021729,0.004985,0.0060653,0.013683,0.0035722,0.0088993,0.0089283,0.0065033,0.0060398,0.015462,0.0014253,0.0026517,0.0046903,0.0031845,0.0040398,0.002882,0.0047169,0.0012004,0.0025268,0.004099,0.00066353,0.0024079,0.012406,0.00834,0.0036219,0.014819,0.0072165,0.012787,0.0085803,0.019348,0.0024227,0.004405,0.008337,0.0086146,0.0056462,0.0070099,0.042948,0.031653,0.0082032,0.025064,0.0048696,0.0078232,0.012125,0.0053218,0.0010613,0.0099156,0.02545,0.048101,0.006965,0.019747,0.0090171,0.0081914,0.010099,0.0060984,0.0032401,0.0086697,0.0081683,0.0098221,0.035973,0.030492,0.00060197,0.0045595,0.014769,0.013043,0.0038699,0.016929,0.021332,0.020601,0.025309,0.03827,0.0039451,0.008662,0.001855,0.0013643,0.00079138,0.0019284,0.0041469,0.010678,0.000541,0.0045873,0.011222,0.0086253,0.0039983,0.0022617,0.0024736,0.0036876,0.0063671,0.0099701,0.0036828,0.0090106,0.0088117,0.01478
0.027391,0.0058361,0.0055167,0.01185,0.0078099,0.016344,0.0097633,0.018164,0.0020803,0.0052137,0.0060333,0.013593,0.003716,0.0088875,0.0087939,0.0067364,0.0058262,0.016017,0.0013648,0.0027478,0.0047281,0.0032433,0.0039933,0.0029555,0.0045783,0.001232,0.0025308,0.0043437,0.00074297,0.0024699,0.012307,0.0083505,0.0037113,0.015338,0.0072226,0.013066,0.0084921,0.019782,0.0024208,0.00448,0.008247,0.0085026,0.0056495,0.0068897,0.04238,0.032031,0.0082821,0.024261,0.0048077,0.0082054,0.011958,0.0054207,0.0010618,0.0099546,0.025165,0.049306,0.0069611,0.020026,0.0088226,0.0083511,0.009947,0.005973,0.0033194,0.0085892,0.0081136,0.0098364,0.036372,0.031123,0.00063123,0.0047176,0.014238,0.012474,0.0039565,0.016701,0.020413,0.020323,0.024779,0.037523,0.0036599,0.0088062,0.0018182,0.0013654,0.00080206,0.0019387,0.0040296,0.010746,0.0005698,0.0045701,0.0112,0.0086202,0.0040577,0.0022611,0.0026191,0.0037763,0.0066089,0.010313,0.0037669,0.0095966,0.0088659,0.015024
